Cell_ID,Traffic_Load_Mbps,Spectrum_Usage_%,Interference_Level_dB,Power_Consumption_W,Resource_Allocated
28943,357.6573481,77.66029085,15.00889441,29.17914278,0
28944,298.2610631,86.24036883,41.47191396,7.222179168,0
28945,245.2602786,87.79115422,25.55342257,8.323569025,0
28946,290.0452733,59.71053872,14.36978461,9.084222815,1
28947,284.0364264,57.93397673,34.09854236,15.70468658,0
28948,160.4505435,98.3348193,29.98137204,9.414448868,0
28949,57.75341415,59.28628838,15.9138965,38.75945675,1
28950,449.4233606,73.23809491,49.413159,36.94403377,0
28951,303.9565187,99.13903559,38.87783298,23.69214209,0
28952,351.8965198,70.86062494,34.55461589,46.32019263,0
28953,237.3586399,75.74245111,4.843483711,8.517533744,1
28954,380.6754842,89.91817482,6.971257468,27.69368115,0
28955,296.4036593,67.01967271,28.84881548,48.84150884,1
28956,36.36254983,71.55169212,45.73908535,12.43830749,0
28957,446.1475473,66.60866659,23.38070018,22.17116768,0
28958,159.7127119,64.36983828,7.038977953,22.81221803,1
28959,77.56648094,73.59090495,26.82197851,19.63359978,1
28960,53.14009378,87.29426781,47.11869721,10.33799394,0
28961,363.0157538,93.36440529,28.50106426,15.76550029,0
28962,354.9444997,73.50576647,42.17871718,23.09467609,0
28963,353.0794412,66.05018283,42.96540641,28.79949452,0
28964,458.7188586,95.57963252,10.31993745,39.32293295,0
28965,180.9820808,66.79629063,26.86909789,28.17410801,1
28966,284.9551976,88.7502382,3.522169154,21.5966214,0
28967,313.5528357,87.43097286,6.987408787,10.87465918,0
28968,489.946096,52.48878857,20.24020055,48.48633272,0
28969,163.0496104,58.88197166,3.398237654,23.17532164,1
28970,478.602288,78.64234332,6.274268824,46.00299612,0
28971,82.87982321,93.38136718,11.19830522,7.677068606,0
28972,384.3607135,79.69965536,35.79511205,44.48645362,0
28973,320.114091,87.13550389,5.726929602,5.946681076,0
28974,410.2790583,86.72059443,38.8267523,23.08075328,0
28975,24.05593108,74.71831829,27.96945728,9.005796506,1
28976,48.28421104,78.0401176,49.19059339,32.02727202,0
28977,44.15093199,53.56407783,3.855745386,21.47403444,1
28978,300.5501332,96.38661795,39.99333621,43.08870814,0
28979,305.4386731,83.71731031,23.53680565,17.9948824,0
28980,453.9913958,57.72484605,2.166583526,48.93246032,0
28981,239.1257221,62.20027898,41.7278062,37.16123907,0
28982,43.34403695,50.23260621,25.97749891,18.81517069,1
28983,112.6694068,63.20038669,21.06735466,40.53840094,1
28984,13.95581646,65.83106948,32.37045666,41.89418317,0
28985,390.5901173,84.15697369,19.41643535,7.379892463,0
28986,409.6437241,73.8328716,23.39146372,5.431097659,0
28987,498.990804,92.13892804,16.05452193,40.38735802,0
28988,211.97528,54.3393556,13.86441329,44.95702909,1
28989,19.45620395,85.35108917,22.43868208,7.60279315,0
28990,125.0176419,93.74470766,21.61849597,41.11841513,0
28991,298.0067452,71.06635401,4.943775332,24.91464837,1
28992,481.3520539,64.43667645,13.963167,41.43725888,0
28993,60.75349022,72.2783577,7.496015787,7.498013362,1
28994,69.57077988,89.44212259,16.00759229,17.10347738,0
28995,353.8619028,95.95206755,25.44847603,18.04297239,0
28996,336.931457,53.2794004,28.36721187,20.9031548,0
28997,132.7481141,76.42593757,41.55750734,22.95608802,0
28998,408.4409476,81.985509,24.3646075,5.839402394,0
28999,73.10159018,50.87380472,9.811356749,16.37741644,1
29000,463.6135039,59.06241209,23.04122516,34.2562098,0
29001,108.5056459,53.12807906,47.74454024,19.3077928,0
29002,49.86266263,64.5184615,42.99842637,10.60358044,0
29003,176.3658224,60.27024817,35.33416876,23.33656154,0
29004,102.0422314,74.34001514,20.1243058,34.81737606,1
29005,268.2012003,82.76707458,14.00672682,46.15429252,0
29006,346.5548033,92.11087736,22.8268499,20.0977747,0
29007,250.5515735,65.21545242,33.32441932,18.37161089,0
29008,333.6975926,52.52032128,44.25992712,46.26697854,0
29009,188.8110521,50.19240845,47.2965769,48.6855193,0
29010,23.68207265,92.22758373,38.49458309,17.64350758,0
29011,487.2914209,93.90677573,31.57896742,45.09891335,0
29012,411.5126172,55.04963301,3.299095026,22.54474542,0
29013,45.9752238,50.50879597,31.78133942,33.64132244,0
29014,230.0964341,90.01327458,37.47759816,46.25431207,0
29015,321.1593443,82.03640267,42.17863825,5.505565244,0
29016,103.3911926,77.80722427,21.75426534,15.01804861,1
29017,293.2144196,76.66014874,1.367963304,42.49624109,1
29018,271.4878229,88.68799839,7.877775015,41.99227546,0
29019,112.0499424,64.66571971,18.96265315,8.758024707,1
29020,79.19305155,69.4557325,34.30479401,29.76434679,0
29021,381.8915219,53.89255635,25.36384711,17.93821425,0
29022,168.0673586,78.30648445,32.47510138,28.94825247,0
29023,129.5798616,98.04057607,28.52296299,32.24703096,0
29024,371.5603929,64.19251069,46.97748641,7.539133328,0
29025,370.6736591,96.46248682,39.37844583,7.330573274,0
29026,145.4368116,86.46037001,40.73576634,35.85352008,0
29027,437.558546,61.69397614,34.79666017,19.9854257,0
29028,347.2425809,83.14271782,4.104582678,42.39552628,0
29029,179.4244667,68.31169906,49.01133549,15.70569159,0
29030,219.4699286,56.11510104,3.513625069,25.45074083,1
29031,366.0877461,54.63608539,17.81461997,19.8009602,0
29032,113.6760781,50.86137542,40.35957935,32.28613234,0
29033,239.6927883,89.89042424,15.5816784,23.62206306,0
29034,330.2435877,94.242488,31.56758633,44.22543348,0
29035,274.3542885,74.12691579,44.75355558,24.4820118,0
29036,308.0808895,75.99628784,40.7948655,31.18208322,0
29037,277.6441247,84.57931201,28.13025318,41.93904219,0
29038,107.6214475,85.04541863,25.76706175,32.9507486,0
29039,211.000619,66.20638767,10.57276589,33.18088597,1
29040,270.6728928,57.95909299,29.73385062,36.65159211,1
29041,392.2307437,71.52086056,34.65136104,22.35158252,0
29042,330.4130762,84.85067722,30.44949331,5.898710683,0
29043,219.0295631,90.21040984,11.92440049,33.83971401,0
29044,487.4559178,54.45811648,43.16670563,13.53146763,0
29045,62.81980562,79.41572298,26.8499913,24.34086702,1
29046,111.3343856,52.70486247,4.88304094,48.10370643,1
29047,177.2431789,91.23898778,7.400020745,49.66484659,0
29048,122.0003177,83.34031838,42.93078695,22.18799084,0
29049,316.4665784,84.83128808,15.39272869,11.54062491,0
29050,29.37985737,88.08592132,28.06847151,22.47264867,0
29051,96.94402429,74.7821179,23.37386905,20.91446791,1
29052,153.7401465,64.94489531,25.74810392,43.91769407,1
29053,344.8394298,89.28320192,35.39244332,16.56213168,0
29054,439.1737925,88.86847506,38.13330539,38.75922049,0
29055,401.2609676,56.74716221,48.51758884,15.71473986,0
29056,99.21965729,95.13811623,35.0853565,27.2724746,0
29057,287.0488216,61.06064603,15.69629192,9.499021723,1
29058,24.71109622,65.32296699,32.49248629,29.2346457,0
29059,162.1630199,60.79581813,29.16695672,35.03904223,1
29060,404.9320595,98.27986054,26.80381414,22.01765421,0
29061,233.7661997,64.9730695,0.48247332,28.87460647,1
29062,83.47124792,98.5701294,40.3885664,32.59253836,0
29063,224.8911569,81.89693627,46.69169909,33.86017557,0
29064,107.0361335,58.8282322,13.74211859,24.69343866,1
29065,202.6638144,77.69213609,3.356205507,41.63019728,1
29066,249.0384016,94.11321559,8.950960796,33.20063894,0
29067,181.2834751,78.08373932,49.84795594,18.3892863,0
29068,469.1147857,56.629775,31.99609694,23.70960679,0
29069,285.6398458,64.3467581,18.72104932,7.75238642,1
29070,423.0174102,61.24036925,13.56109505,44.61184684,0
29071,382.7569881,56.29278026,49.41128521,45.006445,0
29072,333.9714915,66.36431987,9.388526772,33.53812962,0
29073,253.4754867,83.05313793,9.530507187,12.2484149,0
29074,11.06515405,69.12549186,21.69359604,28.8184308,1
29075,310.5991243,72.19008674,18.42734388,13.33664741,0
29076,184.419152,66.03298324,8.283497813,37.89502361,1
29077,67.70346173,99.72359074,36.29392765,44.43098517,0
29078,227.8668692,79.30988558,48.99532204,22.48014044,0
29079,370.4211279,91.69412069,12.07787696,11.68372861,0
29080,481.2221194,72.0664504,30.09125653,49.85729411,0
29081,193.3113966,58.43186648,11.63508862,9.252433063,1
29082,275.9344164,92.34038247,24.57820257,20.36101155,0
29083,427.1097478,88.17172601,40.20154169,37.73957306,0
29084,173.6597158,66.49044886,24.43343197,25.81498623,1
29085,79.70605004,80.32088005,41.54514463,35.99561383,0
29086,148.1220973,54.67340468,28.64939844,19.60688283,1
29087,450.5701866,51.31612061,49.11346197,43.34923952,0
29088,88.10262315,90.78796044,26.76103258,39.16472137,0
29089,171.3183199,97.09639701,36.81410417,48.73143968,0
29090,237.6737521,67.20298416,10.74971967,15.55858473,1
29091,425.0854795,79.87865735,11.10258284,11.34567316,0
29092,469.479509,85.86456679,17.8736644,46.39133603,0
29093,218.6470517,87.30212708,11.00818855,41.36379091,0
29094,466.6574837,74.05356169,0.712789614,30.76502148,0
29095,89.11495648,80.66411156,10.8312389,30.70657188,0
29096,86.85762303,82.85263642,24.56762846,13.7300764,0
29097,475.1329016,55.16276498,33.43734969,41.08417986,0
29098,259.7432654,82.2555306,27.77007431,5.917422874,0
29099,101.0948393,75.5428838,9.481497358,8.138756173,1
29100,249.1152816,68.92497646,6.484278157,36.61043383,1
29101,393.7734661,63.08680996,41.41638741,19.34028631,0
29102,415.1909792,81.89597284,38.86410756,47.14887203,0
29103,433.3449358,58.33794616,12.14249195,35.43097387,0
29104,289.0897425,90.54176235,26.02916783,48.46847947,0
29105,434.803547,58.58986859,33.65963459,7.668780192,0
29106,259.9148023,88.58086483,34.7095437,30.79801921,0
29107,307.4593522,90.87085819,22.77300716,32.31680966,0
29108,381.7727031,96.9827062,24.02805117,27.39099089,0
29109,218.4632934,73.16455438,24.11607832,41.75686822,1
29110,46.0549287,53.1843525,28.31460498,20.41327149,1
29111,181.5815149,83.88410108,23.34060282,20.61594285,0
29112,315.7326662,64.13112446,24.19398741,46.08444004,0
29113,104.2428611,54.6363281,40.97722748,31.18102705,0
29114,82.70882811,92.78829711,10.28237632,48.23245768,0
29115,153.6094668,56.98686868,23.13132732,45.38313965,1
29116,25.73461652,75.31856192,34.44396001,34.68113034,0
29117,374.2772201,89.42557848,27.41855446,12.23458672,0
29118,136.7706451,59.95469576,14.84823839,40.36483937,1
29119,70.87681435,94.83177206,4.996638216,33.18513479,0
29120,352.5734138,66.57936403,33.32730808,47.02314,0
29121,423.0347261,69.82087328,35.560678,33.90774693,0
29122,19.73904197,56.57467338,3.191106562,6.126626944,1
29123,124.4638877,82.22299158,36.16496546,17.84795016,0
29124,473.1638392,74.76580893,41.19950461,37.18592846,0
29125,198.7745266,98.70802096,44.75162886,14.98567873,0
29126,469.9101111,84.9164908,49.27363174,49.24679316,0
29127,144.3641438,87.94959387,29.454953,25.1689481,0
29128,116.8531414,59.95422797,49.14245185,14.7297896,0
29129,114.9131217,85.63857249,27.43686238,7.238073479,0
29130,51.76204361,77.86972508,33.70578223,46.1889664,0
29131,449.2518214,70.19164042,34.40590028,7.439632341,0
29132,490.1191611,89.13297156,36.90173236,16.85641966,0
29133,477.7093156,98.92736877,38.53327557,32.06224008,0
29134,427.4937885,54.73907946,28.20957273,8.827174928,0
29135,424.9750747,89.44447372,38.44030035,20.47363694,0
29136,333.9318789,95.97397602,12.65331863,18.36998852,0
29137,414.8447189,65.75929538,25.81064611,31.72266811,0
29138,112.0877585,68.15110649,8.825071435,41.01914443,1
29139,200.0771889,89.73860763,21.37996488,44.38622175,0
29140,324.0097837,97.68211867,19.44829047,40.8381526,0
29141,438.637953,96.94603426,1.356068595,49.24644621,0
29142,333.6300366,52.7813225,14.04871737,32.50273318,0
29143,421.1207596,93.57141078,35.17260598,40.64532621,0
29144,242.2352628,79.32267522,22.63861306,8.58777875,1
29145,361.4788315,71.05632875,46.16508897,30.95341243,0
29146,490.1905951,92.2767058,20.25381929,23.18476035,0
29147,85.20939299,90.02168288,22.9615554,7.449213884,0
29148,464.1911392,75.46743113,38.826262,17.64562625,0
29149,265.9583344,70.53602302,4.289758774,35.35508891,1
29150,325.1768351,73.62366252,46.22272221,30.75133281,0
29151,440.1558134,65.9178423,24.72925691,26.75854545,0
29152,210.7305446,84.02602774,36.89655837,7.556132827,0
29153,215.1593617,94.601678,35.37128954,10.61999735,0
29154,268.3190998,62.52500193,15.33262206,8.22195277,1
29155,19.3600214,91.27539087,49.97569906,45.17203607,0
29156,253.3664287,68.03721581,1.938107518,15.94160123,1
29157,152.6327598,56.59144383,46.4795607,41.43862853,0
29158,464.6975494,52.02475216,4.877052381,35.69892582,0
29159,52.99029639,73.9680768,15.49585256,30.67370667,1
29160,235.0670264,78.41567682,45.01474868,22.79103185,0
29161,474.2594035,50.30168057,10.70265168,39.85771513,0
29162,451.5072727,82.63133488,3.184383951,42.1441211,0
29163,353.6607368,75.92647245,36.19430708,5.931103567,0
29164,298.7869155,99.87080256,14.38255483,14.63878481,0
29165,147.5581592,55.22577994,19.94960832,47.6104864,1
29166,189.8089852,85.25095447,22.41618772,44.14197182,0
29167,54.16608373,60.85160374,33.85660519,15.83820149,0
29168,395.1930659,60.3171046,36.68094973,19.30032241,0
29169,168.6961863,50.93594878,16.70457816,40.09851316,1
29170,337.2131305,50.32718282,45.19795806,9.679474136,0
29171,185.2214408,59.33113518,10.7192113,34.83690525,1
29172,237.5219163,58.7751218,37.96717819,15.13906302,0
29173,281.9512115,50.02186953,36.18578177,45.27274064,0
29174,402.9076801,85.85745218,26.13022547,42.38606599,0
29175,113.466625,75.18367639,48.57205913,6.561835832,0
29176,205.3950395,69.80727392,23.39929079,44.31884596,1
29177,73.73997023,55.18971489,42.95089222,24.12657288,0
29178,47.12264741,66.69491059,3.131383938,33.48872926,1
29179,306.2904345,73.52947221,19.92868999,39.73273792,0
29180,102.6546117,99.90239254,10.74224987,7.245083778,0
29181,39.30167754,75.52997676,42.84729792,14.50784301,0
29182,449.5779863,50.97541918,21.40876003,25.93654345,0
29183,271.8140657,60.38707837,26.37520248,18.10760203,1
29184,75.96782163,67.72608358,33.27046166,26.72232913,0
29185,36.17880245,72.79632404,20.27619451,19.35660864,1
29186,68.73142617,83.71399127,18.08057116,26.08498627,0
29187,240.9552478,79.52964733,16.83702616,24.74558381,1
29188,337.547975,75.46325001,38.5429797,30.39255417,0
29189,324.2272367,91.89471905,49.34145972,5.433010825,0
29190,80.76731227,59.81245193,16.28052735,16.22090538,1
29191,320.4095864,53.8939734,33.69739233,42.90782121,0
29192,208.3841559,91.91022664,43.90427503,21.24567233,0
29193,237.7244543,73.10821163,49.19303793,38.98325117,0
29194,402.7008991,77.66771237,28.91519796,34.77593418,0
29195,172.9246926,91.86922776,9.150476126,42.36841877,0
29196,82.02953311,97.2907112,27.18863895,35.14916347,0
29197,437.9920354,77.60003575,32.76447938,9.309948483,0
29198,113.9439822,90.61282678,23.96469095,34.76172212,0
29199,154.0746366,77.23915861,15.38749583,36.9307242,1
29200,356.2291289,51.66619095,15.6397778,18.58134064,0
29201,344.9396554,97.79292783,40.03641354,42.7052275,0
29202,402.1960104,90.88835531,48.2949759,14.06145989,0
29203,100.0946543,87.67110939,34.42023231,13.94662258,0
29204,182.6171477,72.09128695,22.75516751,15.90217821,1
29205,71.68278709,97.12725551,15.93176676,47.16360528,0
29206,275.1091821,74.49231991,8.086980961,22.23018184,1
29207,153.3595903,86.0393336,14.93145375,8.320278205,0
29208,347.5784641,55.02962561,0.877587265,23.63844031,0
29209,10.16874031,60.9430487,16.76173717,24.93679438,1
29210,39.24466925,71.21027523,8.955860382,40.95009001,1
29211,221.9545473,79.0648995,1.27144847,27.16560752,1
29212,479.5102364,90.27773196,5.965322658,47.20886662,0
29213,446.5171798,62.04359448,45.07829461,33.4057263,0
29214,497.0644238,88.71778936,13.62766108,47.46593337,0
29215,214.2468102,94.49960884,26.90285138,35.56406507,0
29216,32.81855827,90.92251397,12.45196936,46.53593598,0
29217,159.9185096,81.12066607,32.7046338,9.614705704,0
29218,341.1277176,90.49962528,8.009382521,9.855183682,0
29219,76.23026679,93.87510259,22.42347756,20.33299963,0
29220,156.9863676,77.75500549,11.17514761,29.17918958,1
29221,37.52142063,90.50806976,27.23430557,45.02204271,0
29222,242.7338488,71.05631776,4.950469966,42.11656213,1
29223,112.3711321,76.12392417,29.35155522,27.39692437,1
29224,54.71153318,52.63060029,36.535039,44.57269214,0
29225,211.4957466,94.17450338,22.43687757,13.4262535,0
29226,182.1004481,57.01853798,47.50292239,30.42153984,0
29227,273.3836911,63.80981289,10.66695043,11.88609342,1
29228,377.0289411,65.87314876,4.958430809,49.02192348,0
29229,65.15868085,55.79503671,4.29487062,37.18719724,1
29230,397.6515392,96.08767178,16.66317733,35.38563038,0
29231,22.88209014,98.501683,7.250726076,47.23610141,0
29232,227.1199322,93.25984207,0.46052029,13.40195502,0
29233,297.8408406,67.31824864,11.41849137,33.28105754,1
29234,478.9293498,52.7618472,11.75239031,8.202445121,0
29235,291.2222832,59.1445735,6.312857398,26.01111744,1
29236,87.7871047,88.60499572,19.36784153,20.87178052,0
29237,263.5954846,64.2987117,47.941656,35.7837559,0
29238,203.9341341,94.63026342,45.79824764,22.09052578,0
29239,244.8842281,91.75649179,0.94518631,6.704563215,0
29240,106.5775372,61.84726349,40.98765703,13.00119684,0
29241,255.4052507,84.67272792,11.20141795,35.12993813,0
29242,83.5194845,72.11473407,26.86637487,27.91591306,1
29243,374.5811095,60.74735716,23.35574956,48.6945806,0
29244,301.0140675,79.50562136,49.16632536,6.869117019,0
29245,48.47856888,91.86798781,30.10795826,49.93815193,0
29246,445.9110893,96.33966291,31.50806173,7.033025737,0
29247,312.0260063,52.93645086,46.74403628,8.067858587,0
29248,164.892457,70.93674543,8.024438483,23.70412594,1
29249,32.36477577,80.22106704,24.6777489,17.98874794,0
29250,319.7910809,66.89955132,6.124713072,24.85651519,0
29251,192.9857281,65.88317315,5.496881063,6.596062627,1
29252,454.7328714,88.59668171,35.58889332,36.8468751,0
29253,27.09013803,89.1253846,30.07846636,22.83691172,0
29254,29.16019332,86.44606261,5.589772247,36.99270353,0
29255,475.1566506,94.92625621,26.05173447,23.62186779,0
29256,482.7882334,74.73540047,47.38943321,26.07958312,0
29257,23.59369112,89.3905902,6.947121034,43.58476626,0
29258,360.8562851,50.56057812,8.275380343,33.52070886,0
29259,118.5324776,99.37147913,33.4594543,10.19042116,0
29260,353.6824555,95.96166611,11.36224242,39.36810626,0
29261,435.6790704,92.06744713,37.82405539,42.151427,0
29262,59.40742464,79.38833322,46.04038918,46.62608274,0
29263,126.9955442,77.20771653,0.391999793,47.04325025,1
29264,21.79805748,57.50650864,16.07043224,34.50726692,1
29265,31.47662427,52.69816074,29.10910822,8.201864374,1
29266,24.51275053,62.79384108,25.74661975,28.49932838,1
29267,402.3343546,57.54897292,27.2772756,32.45356309,0
29268,156.1634124,78.04105243,34.51936381,48.11697926,0
29269,251.6736054,66.62747983,40.34355817,36.50104382,0
29270,396.0436892,69.39286569,14.01456867,22.14469867,0
29271,252.5223947,51.3195912,37.49588686,12.31613621,0
29272,220.3060707,77.43088339,3.825972393,19.58951613,1
29273,15.67087118,82.80823181,35.11237347,31.85114312,0
29274,288.3393562,66.7202571,41.73384007,22.20768982,0
29275,71.12410829,56.56264912,46.60646615,27.31069705,0
29276,384.677638,85.18637461,32.1277327,38.22382862,0
29277,136.2914847,56.44911809,15.76604934,39.2575589,1
29278,340.3518313,90.8428193,32.66684456,43.5127626,0
29279,326.6495286,77.30112167,8.825848822,33.65165761,0
29280,312.1710454,61.87220678,34.86213699,17.27351421,0
29281,140.8064837,94.9364519,43.82564618,12.67178672,0
29282,140.8739908,57.08861512,47.67921342,42.45735487,0
29283,432.8935413,80.05918282,9.249513178,33.76129028,0
29284,16.27559299,80.87556458,30.89619718,22.61099846,0
29285,98.94609039,51.86536968,49.07226272,15.19177828,0
29286,308.9837496,80.48570434,31.33952652,14.23222671,0
29287,410.3526647,84.71082923,47.13929043,29.26794138,0
29288,185.5892992,95.50661683,21.93287571,20.25838575,0
29289,330.1872947,85.44671937,39.54119749,23.10810695,0
29290,283.0066456,74.22153502,4.228116851,48.8053295,1
29291,41.6246512,92.66500092,10.45225486,41.28319895,0
29292,314.6575965,67.68928087,5.871343428,48.86737769,0
29293,408.8127014,92.77574639,2.8209237,33.31938964,0
29294,496.2996769,92.19851758,22.1887737,8.335161129,0
29295,24.5236356,80.18298394,42.674861,13.36469672,0
29296,333.4285046,67.23116624,13.93614548,38.43821459,0
29297,213.129281,79.56026976,11.7979457,44.763466,1
29298,14.79606547,95.29490353,37.94334445,11.00703683,0
29299,311.0368624,81.8269772,13.1695458,38.95556457,0
29300,69.98937629,92.00064216,30.45656068,6.378797802,0
29301,195.4977566,67.23130543,8.001046388,20.84242406,1
29302,138.0698753,64.61550193,20.20281115,13.69216924,1
29303,186.9700671,62.79234674,27.27692058,7.954533416,1
29304,251.4208349,74.56252416,49.85872773,37.52583423,0
29305,186.0126709,71.59880292,42.76250672,24.8460623,0
29306,280.8386166,92.71104587,0.694334387,23.79147659,0
29307,126.9383482,55.63011065,31.79519479,48.54598239,0
29308,321.327266,77.70234519,32.22957436,20.60989407,0
29309,428.343872,70.17032638,27.5282676,18.90644724,0
29310,119.792853,96.87849268,1.361530892,22.4888611,0
29311,258.8598358,89.41947345,13.98108183,12.5339223,0
29312,327.8579944,71.66755131,10.15343505,18.59169447,0
29313,286.6668043,82.03067362,1.75764653,38.02798747,0
29314,189.1682286,87.27956051,44.26036409,41.07321888,0
29315,324.6778569,53.55707559,29.39759316,25.21286399,0
29316,23.84064104,83.68598713,13.00949836,31.2102009,0
29317,191.2540537,56.97448891,44.19903895,45.70045477,0
29318,270.9799852,59.44739495,42.48935067,14.07565142,0
29319,20.10044783,73.06057839,11.42816964,30.80711764,1
29320,258.7479265,98.97263249,11.68469363,10.93600509,0
29321,330.5846858,97.60786323,9.026189175,19.97295534,0
29322,382.0117719,95.11353852,9.459666046,7.092896165,0
29323,65.55329989,51.71645786,36.62217244,11.63176884,0
29324,495.3767887,92.64180803,11.99255936,14.06354572,0
29325,307.0221737,88.80829755,41.50880502,10.56425198,0
29326,187.9649584,74.93905232,48.37825754,14.68697279,0
29327,132.0554987,66.27130227,2.788457379,20.39237609,1
29328,290.7194622,87.77942213,26.44838803,19.58499477,0
29329,442.0387071,55.35145149,1.765235573,15.60180418,0
29330,265.0770441,82.5221685,16.49462469,19.94858064,0
29331,334.1213072,83.59377922,46.7605401,5.222998642,0
29332,185.2712554,77.68478747,18.30820706,32.91411332,1
29333,200.1946212,93.88902484,34.44554148,23.63675543,0
29334,150.2258018,66.4929958,26.84269001,28.45665218,1
29335,355.7622742,73.9080613,29.36302305,26.44728564,0
29336,186.0019012,87.9331184,49.71578104,31.24186242,0
29337,103.451038,85.83434667,41.02480078,41.44713996,0
29338,191.0062799,78.12301456,45.9712688,39.32074274,0
29339,428.3753318,63.60674567,33.38698609,30.58388413,0
29340,371.7435014,64.71252674,20.14659184,19.13049801,0
29341,173.9740138,87.06026317,18.95918792,47.50168908,0
29342,454.3363928,50.28720147,48.46356927,6.644987435,0
29343,46.66799121,82.6367209,14.88890592,12.81103109,0
29344,34.37935779,62.41366624,9.302465182,46.90950538,1
29345,72.46047384,83.64972239,6.490852014,29.35680519,0
29346,67.06283037,59.34689436,27.20153578,28.89721642,1
29347,53.03881436,68.82194697,35.34310271,31.54594608,0
29348,334.0578799,87.6908107,24.47938978,12.82416153,0
29349,304.412766,87.76005741,45.08646462,8.506518683,0
29350,327.3267002,60.48449103,36.89146087,13.20758909,0
29351,347.2993665,68.81407802,8.623395644,19.78962124,0
29352,380.8710787,75.12529638,47.7042856,44.43164718,0
29353,111.5166945,79.36795133,32.74365928,48.18506428,0
29354,314.9287215,87.12171578,8.640058552,18.2660702,0
29355,294.2238431,51.18184415,21.95373382,41.34450622,1
29356,472.3934126,55.76619607,22.9211068,13.70670613,0
29357,123.8601849,57.88614502,31.56240984,41.32674056,0
29358,38.77423784,59.53313736,47.70226935,31.79493676,0
29359,330.2125842,51.51366945,19.47207617,44.17626142,0
29360,372.6846917,96.02356394,29.28314972,10.27009555,0
29361,148.7660428,58.10974633,19.43854531,27.23945348,1
29362,289.7157312,53.68195315,45.09843871,25.2584211,0
29363,39.17267211,73.58627013,47.87246059,33.5712686,0
29364,480.4219722,97.05915983,37.00987401,13.32366372,0
29365,63.86323692,98.21929201,13.04111379,46.90322802,0
29366,43.10956271,83.82014129,30.92180911,31.30458432,0
29367,31.61397815,58.91743794,12.63933995,49.0576026,1
29368,219.3632342,50.18979049,28.71729847,5.901685663,1
29369,57.60827429,66.75161195,19.47450557,9.347629916,1
29370,374.8776381,56.27280465,38.19931214,47.29286603,0
29371,450.4483387,87.75477864,44.82642531,20.03856047,0
29372,137.5072768,98.45529253,0.70018309,8.804141704,0
29373,318.0988284,54.18613886,45.69399923,44.47716712,0
29374,30.74583904,69.84672271,12.93543737,41.32473224,1
29375,199.4165911,95.12347519,36.17349702,24.43827378,0
29376,153.5416356,86.41455177,11.21426198,11.64822067,0
29377,122.0233573,93.48902557,17.23698789,31.38973512,0
29378,325.9145099,96.14890765,30.70860481,11.69383719,0
29379,73.81169372,70.63083101,7.898681475,19.50547394,1
29380,431.7481564,84.6831074,11.60605557,44.49271428,0
29381,335.7695941,85.46674652,23.92318316,36.96027636,0
29382,358.2602376,81.54080219,5.930314632,38.80911432,0
29383,468.3187112,66.288697,6.733367477,13.36448618,0
29384,471.762707,91.60844176,33.47426516,8.413548263,0
29385,280.3096387,88.44486518,49.94369952,15.47357536,0
29386,252.7361105,72.2606523,49.34156386,36.27341795,0
29387,174.336988,71.04838623,24.92076419,44.50986291,1
29388,360.630089,50.53917919,37.98532916,29.65968124,0
29389,273.7223546,92.1722158,31.13805508,40.5502654,0
29390,467.1087891,64.19919916,0.307764804,28.29327852,0
29391,126.9267149,73.54018254,45.10955503,41.66431776,0
29392,162.0238163,70.56505272,39.24753722,48.17625506,0
29393,164.8843192,83.90696336,11.46891576,8.701606532,0
29394,404.9392427,69.50517702,48.49596823,5.690322677,0
29395,58.5297626,58.98682749,18.93063685,48.54136532,1
29396,233.2680693,93.43084146,19.56384769,47.23164032,0
29397,219.5145611,59.17730506,33.3228833,10.86573343,0
29398,45.8384143,51.42147499,32.68015422,38.48289577,0
29399,211.2905293,59.81198769,33.66426197,32.79486327,0
29400,261.5552118,72.7572149,1.203065186,24.77150666,1
29401,41.90129933,71.16141267,16.71108522,24.25128308,1
29402,259.8324429,89.81605344,0.632862731,23.25888008,0
29403,480.0265733,59.74657927,16.97608889,34.68941698,0
29404,489.6680183,88.78052664,42.04937716,42.0662222,0
29405,270.5230915,54.81840525,13.11524444,35.2947658,1
29406,262.397497,73.68303239,8.820212575,24.76364422,1
29407,149.8990015,93.26644877,46.16905185,9.907920878,0
29408,498.5865811,70.64669113,11.41168755,14.59748875,0
29409,144.3722938,98.16404387,23.80170245,44.9590994,0
29410,231.9216372,81.55197672,16.79985718,37.2915525,0
29411,11.43768832,87.8325988,4.309755735,25.93517714,0
29412,181.1238225,75.49288927,11.361385,48.1461824,1
29413,45.0057473,71.48789201,31.40525012,18.67562812,0
29414,374.4741375,54.23388393,4.145611781,30.3889631,0
29415,284.897082,55.99745951,1.966499119,27.61639142,1
29416,290.3642199,78.58518938,8.010015236,23.36980638,1
29417,150.3905301,80.68168696,14.52110671,19.82687004,0
29418,409.2991822,99.23774198,35.6015582,11.66828442,0
29419,11.60275341,92.88716273,24.35554456,25.77217578,0
29420,173.4645778,92.2243404,24.90900702,5.56171771,0
29421,333.1537703,64.33018937,18.61553682,21.92195459,0
29422,454.8820433,70.58909817,39.30846956,35.7918422,0
29423,124.9618189,55.106452,2.111000126,49.75776131,1
29424,275.1390253,79.07682231,29.35559738,44.38013122,1
